DATETIME,ERRORLEVEL,TAG,VALUE,LINE,FILE
"2015-10-08 18:16:00",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:16:00",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:19:32",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:19:32",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:19:32",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:20:09",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:20:09",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:20:09",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:20:55",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:20:55",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:20:55",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:21:19",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:21:19",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:21:19",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:21:37",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:21:37",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:21:37",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:22:30",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:22:30",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:22:30",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:23:14",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:23:14",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:23:14",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:23:21",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:23:21",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:23:21",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:23:31",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:23:31",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:23:31",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:46:21",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:46:21",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:46:21",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:47:54",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:47:54",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:47:54",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:49:23",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:49:23",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:49:23",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:50:00",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:50:00",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:50:00",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:51:15",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:51:15",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:51:15",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:52:13",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:52:13",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:52:13",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:52:33",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:52:33",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:52:33",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:52:44",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:52:44",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:52:44",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:53:27",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:53:27",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:53:27",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:54:28",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:54:28",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:54:28",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:55:12",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:55:12",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:55:12",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:55:29",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:55:29",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:55:29",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:57:11",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:57:11",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:57:11",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:57:30",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:57:30",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:57:30",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:57:35",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:57:35",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:57:35",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:59:37",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:59:37",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:59:37",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:59:45",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:59:45",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:59:45",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:59:50",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:59:50",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 18:59:50",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 19:07:23",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 19:07:23",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 19:07:23",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 21:11:28",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 21:11:28",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 21:11:28",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 21:12:34",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 21:12:34",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 21:12:34",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 21:14:47",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 21:14:47",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 21:14:47",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:05:29",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:05:29",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:05:29",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:05:38",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:05:38",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:05:38",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:07:53",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:07:53",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:07:53",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:08:26",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:08:26",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:08:26",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:08:46",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:08:46",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:08:46",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:12:21",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:12:21",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:12:21",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:22:29",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:22:29",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-08 22:22:29",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:15:34",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:15:34",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:15:34",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:24:17",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:24:17",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:24:17",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:26:47",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:26:47",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:26:47",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:29:19",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:29:19",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:29:19",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:31:43",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:31:43",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 13:31:43",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:16:23",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:16:23",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:16:23",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:37:36",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:37:36",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:37:36",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:44:33",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:44:33",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:44:33",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:45:58",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:45:58",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:45:58",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:46:32",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:46:32",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 14:46:32",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:01:54",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:01:54",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:01:54",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:02:04",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:02:04",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:02:04",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:02:54",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:02:54",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:02:54",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:05:54",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:05:54",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:05:54",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:07:06",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:07:06",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 15:07:06",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:19:33",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:19:33",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:19:33",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:22:41",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:22:41",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:22:41",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:36:37",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:36:37",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:36:37",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:47:49",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:47:49",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:47:49",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:48:14",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:48:14",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:48:14",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:50:12",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:50:12",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:50:12",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:50:39",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:50:39",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:50:39",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:52:48",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:52:48",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:52:48",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:57:37",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:57:37",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:57:37",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:57:59",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:57:59",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 21:57:59",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:05:25",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:05:25",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:05:25",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:05:52",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:05:52",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:05:52",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:06:21",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:06:21",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:06:21",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:06:35",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:06:35",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:06:35",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:11:56",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:11:56",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:11:56",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:12:37",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:12:37",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-09 22:12:37",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 13:11:12",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 13:11:12",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 13:11:12",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 13:12:57",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 13:12:57",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 13:12:57",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 13:13:24",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 13:13:24",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 13:13:24",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:00:49",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:00:49",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:00:49",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:01:01",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:01:01",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:01:01",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:01:18",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:01:18",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:01:18",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:34:05",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:34:05",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:34:05",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:34:19",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:34:19",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:34:19",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:34:35",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:34:35",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:34:35",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:34:39",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:34:39",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:34:39",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:37:48",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:37:48",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:37:48",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:37:57",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:37:57",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:37:57",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:41:22",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:41:22",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:41:22",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:42:21",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:42:21",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:42:21",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:42:50",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:42:50",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:42:50",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:43:12",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:43:12",WARNING,--,"This problem can affect the program logic",28,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:43:12",DEBUG,DB,"select * from table",30,"C:\wamp\www\DemoRest\admin.php"
"2015-10-12 14:43:15",INFO,--,"The program starts here.",27,"C:\wamp\www\DemoRest\admin.php"
